customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-10218,Male,0,Yes,Yes,66,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,84.42,5592.41,2,No
CUST-10219,Female,0,No,No,27,One year,DSL,No internet service,No internet service,Yes,Yes,Electronic check,56.63,1570.33,4,Yes
CUST-10220,Male,0,Yes,No,49,Month-to-month,Fiber optic,No,No,No internet service,Yes,Electronic check,57.07,2765.44,2,Yes
CUST-10221,Male,0,No,Yes,71,Month-to-month,DSL,No,No internet service,Yes,Yes,Mailed check,57.16,4066.63,0,No
CUST-10222,Female,0,Yes,No,0,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,86.63,0.0,1,Yes
CUST-10223,Male,0,Yes,Yes,26,Month-to-month,Fiber optic,No,No internet service,No internet service,No,Electronic check,63.64,1668.34,2,Yes
CUST-10224,Female,0,Yes,No,53,Two year,No,No,No,Yes,No,Credit card,59.18,3141.59,2,No
CUST-10225,Male,0,No,Yes,36,Two year,No,Yes,No internet service,No,Yes,Credit card,72.82,2614.51,1,Yes
CUST-10226,Female,0,No,No,57,One year,Fiber optic,No,No internet service,No,Yes,Mailed check,101.63,5735.13,2,No
CUST-10227,Female,1,Yes,No,34,One year,Fiber optic,No,No,No,Yes,Electronic check,66.49,2353.84,1,Yes
CUST-10228,Female,0,No,No,4,One year,DSL,No internet service,Yes,No internet service,Yes,Electronic check,59.61,267.76,1,Yes
CUST-10229,Male,0,Yes,No,31,Two year,No,No,Yes,Yes,Yes,Electronic check,103.86,3140.23,2,No
CUST-10230,Male,1,No,No,29,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,91.6,2635.38,0,Yes
CUST-10231,Female,0,Yes,No,61,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Credit card,88.7,5332.23,2,Yes
CUST-10232,Male,0,No,No,10,One year,Fiber optic,No,No,No,Yes,Bank transfer,54.99,588.0,2,No
CUST-10233,Female,0,Yes,Yes,11,Two year,Fiber optic,No,Yes,No internet service,Yes,Electronic check,53.0,581.91,3,No
CUST-10234,Male,1,Yes,No,10,Month-to-month,No,No internet service,Yes,Yes,Yes,Credit card,28.32,283.4,2,Yes
CUST-10235,Female,0,No,Yes,41,Month-to-month,No,No internet service,Yes,No,Yes,Bank transfer,84.3,3414.18,1,Yes
CUST-10236,Female,1,No,No,72,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Credit card,66.54,4775.1,1,No
CUST-10237,Male,0,Yes,No,45,Month-to-month,Fiber optic,No,No,Yes,Yes,Mailed check,28.98,1343.46,2,No
CUST-10238,Male,0,No,No,59,One year,No,Yes,No internet service,No internet service,Yes,Electronic check,89.04,5306.15,3,Yes
CUST-10239,Female,0,No,No,62,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,Credit card,58.25,3653.82,0,No
CUST-10240,Male,0,Yes,No,43,Two year,Fiber optic,Yes,No internet service,No internet service,Yes,Electronic check,60.72,2533.35,1,No
CUST-10241,Female,0,Yes,Yes,44,One year,Fiber optic,No internet service,No internet service,No,Yes,Electronic check,34.74,1519.25,0,No
CUST-10242,Male,0,No,Yes,17,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,Electronic check,74.84,1284.95,0,No
CUST-10243,Female,1,No,No,70,Two year,Fiber optic,No,Yes,No internet service,Yes,Electronic check,75.04,5216.06,0,No
CUST-10244,Female,0,No,Yes,57,One year,Fiber optic,Yes,Yes,No,Yes,Bank transfer,64.04,3567.33,3,No
CUST-10245,Male,0,No,Yes,63,Month-to-month,No,No internet service,No,No internet service,No,Electronic check,56.64,3503.99,0,No
CUST-10246,Female,0,No,No,71,Month-to-month,No,No,Yes,Yes,No,Credit card,117.53,8419.62,3,No
CUST-10247,Male,0,No,No,25,Two year,Fiber optic,No,Yes,Yes,Yes,Credit card,40.93,963.68,1,No
CUST-10248,Female,0,No,No,10,Month-to-month,DSL,No,No internet service,No,Yes,Electronic check,50.57,508.08,4,Yes
CUST-10249,Male,0,Yes,No,62,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,79.17,4900.72,0,No
CUST-10250,Male,0,No,No,34,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,Electronic check,44.71,1512.45,2,No
CUST-10251,Male,0,No,Yes,69,Month-to-month,Fiber optic,No internet service,No,Yes,Yes,Mailed check,43.24,2967.57,0,No
CUST-10252,Male,1,Yes,No,50,One year,No,No,No,Yes,No,Bank transfer,87.63,4420.96,0,No
CUST-10253,Male,0,No,No,18,Month-to-month,DSL,Yes,Yes,No internet service,Yes,Electronic check,77.1,1389.58,0,Yes
CUST-10254,Female,0,No,No,25,One year,DSL,No internet service,Yes,No,Yes,Electronic check,74.68,1835.72,1,Yes
CUST-10255,Male,0,Yes,No,44,Month-to-month,No,No,Yes,No internet service,Yes,Electronic check,68.64,3022.73,3,Yes
CUST-10256,Female,0,Yes,No,28,Two year,No,Yes,No internet service,Yes,Yes,Bank transfer,51.16,1368.6,0,Yes
CUST-10257,Male,1,Yes,Yes,20,Month-to-month,Fiber optic,Yes,No internet service,Yes,No,Electronic check,59.95,1222.8,0,Yes
CUST-10258,Male,1,Yes,No,15,Two year,DSL,Yes,Yes,No,Yes,Electronic check,63.42,917.25,0,No
CUST-10259,Female,1,Yes,Yes,47,Two year,Fiber optic,Yes,No,No internet service,Yes,Electronic check,81.92,3819.07,1,No
CUST-10260,Female,0,Yes,No,2,Month-to-month,Fiber optic,No internet service,No,No internet service,Yes,Credit card,73.52,172.69,0,Yes
CUST-10261,Male,0,Yes,Yes,6,One year,Fiber optic,Yes,No,No internet service,Yes,Credit card,46.44,258.27,2,Yes
CUST-10262,Male,0,Yes,Yes,3,Month-to-month,DSL,Yes,Yes,No,Yes,Credit card,80.79,224.82,0,Yes
CUST-10263,Female,0,Yes,No,53,Two year,DSL,Yes,Yes,No internet service,Yes,Electronic check,31.43,1724.17,2,No
CUST-10264,Female,0,No,No,2,One year,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,58.59,68.52,1,No
CUST-10265,Female,0,Yes,No,30,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,42.16,1289.72,2,No
CUST-10266,Male,1,No,Yes,8,Month-to-month,Fiber optic,No,Yes,Yes,No,Bank transfer,47.86,430.36,1,Yes
CUST-10267,Male,0,Yes,No,42,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Electronic check,103.53,4406.6,3,Yes
CUST-10268,Female,0,No,Yes,2,Two year,DSL,No internet service,No internet service,No,No,Electronic check,35.59,180.01,2,Yes
CUST-10269,Female,0,No,Yes,1,Two year,Fiber optic,No,No internet service,No internet service,Yes,Credit card,48.62,16.51,1,Yes
CUST-10270,Male,0,No,No,30,Month-to-month,No,Yes,No,Yes,Yes,Credit card,75.21,2212.9,0,No
CUST-10271,Male,0,Yes,Yes,50,Month-to-month,Fiber optic,No,Yes,No internet service,No,Mailed check,55.6,2820.86,0,No
CUST-10272,Male,0,No,No,8,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,68.11,591.89,0,No
CUST-10273,Female,1,Yes,Yes,36,One year,Fiber optic,No internet service,Yes,No internet service,Yes,Electronic check,93.59,3329.7,5,No
CUST-10274,Male,0,Yes,Yes,59,Month-to-month,No,No,Yes,Yes,Yes,Electronic check,78.09,4631.55,4,No
CUST-10275,Male,0,No,No,45,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,Credit card,55.63,2639.56,2,No
CUST-10276,Male,0,Yes,Yes,54,Two year,Fiber optic,No,No,Yes,Yes,Credit card,62.33,,1,No
CUST-10277,Female,0,Yes,No,23,Month-to-month,No,Yes,No,No,Yes,Mailed check,75.61,1785.2,0,No
CUST-10278,Male,0,No,No,68,One year,DSL,Yes,No,No internet service,Yes,Credit card,77.7,5362.44,1,No
CUST-10279,Male,0,Yes,Yes,10,Month-to-month,Fiber optic,No,Yes,No internet service,No,Credit card,65.42,779.39,1,Yes
CUST-10280,Male,0,No,No,44,Month-to-month,Fiber optic,No internet service,No,Yes,Yes,Credit card,72.21,3189.52,0,No
CUST-10281,Male,0,Yes,Yes,31,One year,No,No,No,Yes,Yes,Credit card,72.23,2301.78,1,No
CUST-10282,Female,0,Yes,No,2,Month-to-month,Fiber optic,No internet service,No internet service,No,No,Bank transfer,63.16,86.9,0,No
CUST-10283,Male,0,Yes,Yes,68,Month-to-month,DSL,No,No,No,Yes,Credit card,52.9,3598.44,0,No
CUST-10284,Male,0,Yes,No,51,Two year,No,Yes,Yes,Yes,No,Bank transfer,79.85,4050.03,1,No
CUST-10285,Female,1,Yes,No,16,Two year,Fiber optic,No,No internet service,Yes,Yes,Credit card,70.84,1039.17,1,No
CUST-10286,Male,0,Yes,No,3,One year,Fiber optic,Yes,Yes,Yes,No,Mailed check,23.38,0.0,0,No
CUST-10287,Female,0,Yes,No,49,Month-to-month,DSL,No internet service,Yes,Yes,Yes,Electronic check,48.48,2397.02,0,No
CUST-10288,Female,1,Yes,No,39,Month-to-month,DSL,Yes,No,No,Yes,Bank transfer,55.39,2182.69,0,No
CUST-10289,Male,0,Yes,No,3,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,Mailed check,60.98,130.86,2,Yes
CUST-10290,Female,0,No,No,71,Two year,Fiber optic,No,Yes,No internet service,No,Mailed check,89.08,6402.55,1,No
CUST-10291,Male,0,No,No,52,Two year,No,No,Yes,No internet service,Yes,Bank transfer,120.0,6184.5,4,No
CUST-10292,Female,0,No,No,33,Month-to-month,DSL,No,Yes,Yes,Yes,Bank transfer,18.0,606.86,2,No
CUST-10293,Male,0,No,No,17,Two year,Fiber optic,No internet service,No internet service,No internet service,Yes,Mailed check,71.09,1187.77,1,No
CUST-10294,Female,1,Yes,Yes,19,Month-to-month,DSL,No internet service,No internet service,No,No,Electronic check,66.39,1266.76,2,No
CUST-10295,Female,0,Yes,No,32,One year,Fiber optic,Yes,No internet service,Yes,No,Bank transfer,61.39,2009.41,0,No
CUST-10296,Female,0,No,No,4,Month-to-month,DSL,No internet service,Yes,Yes,Yes,Mailed check,75.86,341.31,1,No
CUST-10297,Male,0,Yes,No,26,Month-to-month,Fiber optic,No internet service,No internet service,No,Yes,Electronic check,68.0,1803.39,0,No
CUST-10298,Male,0,No,Yes,15,Two year,DSL,No internet service,Yes,No internet service,No,Electronic check,57.77,895.56,1,No
CUST-10299,Male,0,Yes,No,8,Two year,Fiber optic,No internet service,No internet service,Yes,Yes,Bank transfer,65.58,461.0,0,Yes
CUST-10300,Male,0,Yes,Yes,9,Month-to-month,DSL,No internet service,No internet service,Yes,Yes,Mailed check,76.13,741.9,1,No
CUST-10301,Female,0,No,No,25,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,Mailed check,74.23,1802.74,0,Yes
CUST-10302,Male,0,No,No,27,One year,DSL,No internet service,No internet service,No internet service,Yes,Electronic check,68.77,1851.49,2,Yes
CUST-10303,Female,0,No,Yes,25,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,Electronic check,53.33,1315.68,4,Yes
CUST-10304,Female,0,Yes,No,50,One year,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,120.0,6017.51,0,No
CUST-10305,Male,0,Yes,Yes,38,One year,DSL,No internet service,Yes,No,Yes,Credit card,72.19,2718.98,1,No
CUST-10306,Male,0,No,No,14,Month-to-month,DSL,No internet service,No,Yes,No,Mailed check,80.25,1115.57,0,Yes
CUST-10307,Female,0,Yes,No,70,Month-to-month,DSL,No,No,No internet service,Yes,Credit card,54.84,3919.74,1,No
CUST-10308,Male,0,No,No,53,Month-to-month,Fiber optic,No internet service,No internet service,Yes,No,Bank transfer,68.79,3581.11,1,No
CUST-10309,Male,0,Yes,No,34,Two year,No,Yes,No,No,Yes,Mailed check,68.63,2333.3,2,No
CUST-10310,Female,0,No,Yes,3,Month-to-month,DSL,No internet service,No internet service,No,No,Bank transfer,26.76,24.57,4,Yes
CUST-10311,Female,0,No,No,66,One year,Fiber optic,No internet service,Yes,No internet service,No,Electronic check,50.67,3377.94,1,No
CUST-10312,Male,0,Yes,No,54,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,Mailed check,50.3,2679.86,1,No
CUST-10313,Male,0,No,Yes,33,One year,Fiber optic,No,No internet service,No internet service,Yes,Bank transfer,52.99,1750.6,3,No
CUST-10314,Male,0,Yes,No,11,Month-to-month,Fiber optic,No,Yes,No,No,Credit card,43.6,413.37,2,No
CUST-10315,Female,0,Yes,No,7,Month-to-month,No,Yes,No internet service,Yes,No,Electronic check,65.88,525.74,1,Yes
CUST-10316,Female,0,No,No,21,One year,Fiber optic,No internet service,No,Yes,Yes,Credit card,92.95,1955.59,1,No
CUST-10317,Female,0,No,No,16,One year,No,No,No internet service,No,Yes,Bank transfer,67.61,1088.65,1,Yes
CUST-10318,Female,0,Yes,No,15,Month-to-month,DSL,Yes,No,No,No,Electronic check,41.37,662.0,1,No
CUST-10319,Female,0,Yes,No,29,Month-to-month,No,No,No,Yes,No,Credit card,44.38,1224.45,0,No
CUST-10320,Male,1,Yes,Yes,3,Two year,No,Yes,No internet service,Yes,No,Credit card,57.46,141.63,0,No
CUST-10321,Male,0,No,No,23,Month-to-month,No,Yes,No internet service,No,Yes,Mailed check,36.69,852.37,2,No
CUST-10322,Female,0,No,No,63,Month-to-month,DSL,No internet service,Yes,No internet service,No,Electronic check,71.09,4390.57,0,No
CUST-10323,Female,0,No,Yes,63,Month-to-month,No,No internet service,No internet service,No internet service,Yes,Mailed check,92.06,5717.05,1,No
CUST-10324,Female,0,Yes,No,0,Month-to-month,DSL,Yes,No,No internet service,Yes,Credit card,53.48,0.0,1,Yes
CUST-10325,Male,0,Yes,Yes,49,One year,Fiber optic,Yes,No internet service,No,No,Electronic check,66.52,3202.43,2,Yes
CUST-10326,Male,0,Yes,No,72,One year,DSL,No internet service,No,No internet service,No,Mailed check,56.42,,1,No
CUST-10327,Male,0,Yes,No,42,Month-to-month,Fiber optic,No,No internet service,No,No,Mailed check,52.41,2227.34,0,No
CUST-10328,Male,1,Yes,No,28,One year,Fiber optic,Yes,No,No,Yes,Electronic check,68.79,1963.61,1,No
CUST-10329,Female,0,No,Yes,35,Month-to-month,DSL,No internet service,Yes,Yes,Yes,Bank transfer,51.73,1901.02,3,Yes
CUST-10330,Female,0,Yes,No,15,One year,DSL,Yes,No internet service,No,No,Credit card,48.83,731.32,1,Yes
CUST-10331,Male,1,Yes,No,29,Month-to-month,DSL,Yes,Yes,Yes,Yes,Electronic check,32.61,953.41,1,Yes
CUST-10332,Male,0,No,No,68,Month-to-month,Fiber optic,No,No,No,No,Credit card,66.29,4506.48,1,No
CUST-10333,Female,0,No,No,44,One year,No,No internet service,No internet service,No internet service,No,Credit card,86.34,3814.97,2,No
CUST-10334,Male,0,No,No,31,Month-to-month,Fiber optic,No,No internet service,No,No,Credit card,79.15,2473.57,3,Yes
CUST-10335,Female,0,Yes,No,9,Month-to-month,Fiber optic,No,No internet service,Yes,No,Bank transfer,94.84,899.67,2,No
CUST-10336,Female,0,Yes,No,66,Month-to-month,No,Yes,No,No internet service,Yes,Mailed check,51.51,3445.57,4,Yes
CUST-10337,Male,0,No,No,11,One year,Fiber optic,No,No internet service,No internet service,Yes,Electronic check,82.02,928.19,3,No
CUST-10338,Male,0,No,Yes,52,Month-to-month,Fiber optic,No internet service,Yes,No,No,Credit card,42.95,2308.91,2,Yes
CUST-10339,Female,0,Yes,No,22,One year,Fiber optic,No,No internet service,Yes,Yes,Bank transfer,79.19,1743.52,0,No
CUST-10340,Female,0,No,No,20,One year,DSL,Yes,Yes,Yes,No,Mailed check,97.88,1927.02,0,No
CUST-10341,Male,0,Yes,No,12,One year,Fiber optic,No internet service,No internet service,Yes,Yes,Mailed check,74.97,877.24,0,No
CUST-10342,Female,0,Yes,No,27,Month-to-month,Fiber optic,Yes,No,No internet service,No,Electronic check,98.24,2647.19,0,Yes
CUST-10343,Female,1,Yes,No,49,Two year,Fiber optic,No internet service,No internet service,Yes,Yes,Mailed check,53.03,2544.29,2,No
CUST-10344,Female,0,No,Yes,30,Month-to-month,Fiber optic,No internet service,No,No,No,Credit card,62.32,1838.93,0,Yes
CUST-10345,Male,0,Yes,No,1,Two year,DSL,Yes,No internet service,No internet service,Yes,Bank transfer,46.69,0.0,2,No
CUST-10346,Female,0,No,No,19,One year,Fiber optic,Yes,No internet service,No internet service,No,Mailed check,65.7,1265.5,1,Yes
CUST-10347,Female,0,Yes,No,11,Month-to-month,DSL,No,No internet service,Yes,No,Electronic check,70.39,791.98,1,No
CUST-10348,Male,0,Yes,No,29,Two year,No,No internet service,Yes,No internet service,Yes,Mailed check,65.52,1811.63,3,No
CUST-10349,Male,0,No,No,65,Month-to-month,DSL,No,No,No internet service,Yes,Electronic check,55.52,3576.1,0,No
CUST-10350,Female,0,No,No,70,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,55.19,3954.56,0,No
CUST-10351,Male,1,Yes,No,72,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Electronic check,71.9,5208.29,0,No
CUST-10352,Male,0,Yes,No,8,One year,DSL,Yes,Yes,No internet service,No,Credit card,61.81,517.2,0,Yes
CUST-10353,Male,0,Yes,No,35,One year,Fiber optic,No internet service,Yes,No,No,Electronic check,41.96,1435.39,0,No
CUST-10354,Female,1,Yes,Yes,3,Two year,DSL,No internet service,No internet service,No,Yes,Electronic check,27.05,95.51,1,No
CUST-10355,Female,1,Yes,No,36,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,53.09,1910.51,2,Yes
CUST-10356,Male,0,No,No,42,One year,No,Yes,No internet service,Yes,No,Mailed check,37.35,1528.86,3,No
CUST-10357,Female,0,Yes,No,56,One year,DSL,No internet service,No internet service,No,No,Credit card,48.29,2679.55,2,No
CUST-10358,Male,0,No,No,24,One year,Fiber optic,No internet service,Yes,Yes,Yes,Mailed check,56.53,,3,Yes
CUST-10359,Female,0,No,No,2,Month-to-month,No,No,No internet service,Yes,Yes,Bank transfer,62.08,49.73,3,Yes
CUST-10360,Female,0,No,No,33,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,51.68,1639.26,0,No
CUST-10361,Female,1,No,No,31,One year,No,Yes,No,Yes,No,Credit card,108.82,3363.45,2,Yes
CUST-10362,Male,1,No,No,45,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No,Credit card,39.78,1747.7,4,No
CUST-10363,Female,0,Yes,Yes,7,Month-to-month,Fiber optic,No,Yes,No internet service,No,Bank transfer,89.18,609.21,1,Yes
CUST-10364,Male,0,Yes,No,44,Month-to-month,DSL,No,No internet service,No,No,Credit card,61.75,2636.72,1,No
CUST-10365,Female,1,No,No,29,Month-to-month,DSL,No,No,No,No,Mailed check,51.85,1543.72,2,No
CUST-10366,Male,1,Yes,No,53,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Credit card,76.75,4171.77,4,No
CUST-10367,Male,0,No,Yes,71,Month-to-month,No,No,No internet service,Yes,Yes,Credit card,55.94,4023.11,1,Yes
CUST-10368,Male,0,No,No,16,One year,DSL,Yes,Yes,No internet service,Yes,Mailed check,48.86,838.29,0,No
CUST-10369,Female,0,No,No,55,Two year,No,No,No,No,No,Electronic check,100.8,5575.31,1,No
CUST-10370,Male,0,Yes,No,9,Month-to-month,Fiber optic,No internet service,No,No internet service,Yes,Bank transfer,21.11,203.27,2,Yes
CUST-10371,Female,0,Yes,Yes,71,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Electronic check,60.1,4271.43,0,No
CUST-10372,Male,1,Yes,No,35,Two year,No,No internet service,No,Yes,No,Electronic check,68.8,2362.27,6,Yes
CUST-10373,Male,1,Yes,No,54,Month-to-month,No,No internet service,No,No,Yes,Credit card,93.16,5065.14,3,Yes
CUST-10374,Female,1,Yes,Yes,56,Two year,Fiber optic,Yes,Yes,No internet service,Yes,Bank transfer,57.03,3225.22,1,No
CUST-10375,Male,0,Yes,Yes,44,One year,DSL,Yes,No,No,No,Bank transfer,118.22,5178.53,1,Yes
CUST-10376,Female,0,Yes,Yes,28,Month-to-month,DSL,No,Yes,No internet service,No,Credit card,80.18,2271.34,2,Yes
CUST-10377,Female,0,No,No,55,Month-to-month,DSL,No,No,Yes,Yes,Credit card,18.0,955.3,7,Yes
CUST-10378,Male,0,No,Yes,34,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,Credit card,35.93,1190.11,0,No
CUST-10379,Male,0,No,No,48,One year,DSL,No internet service,No internet service,No,No,Electronic check,69.74,3386.28,0,No
CUST-10380,Male,0,Yes,No,44,Month-to-month,Fiber optic,No internet service,No internet service,Yes,No,Mailed check,42.12,,0,No
CUST-10381,Female,0,Yes,No,33,Two year,DSL,Yes,No internet service,No,No,Credit card,75.96,2495.08,1,No
CUST-10382,Female,0,No,No,8,One year,Fiber optic,No internet service,No internet service,No internet service,Yes,Electronic check,55.93,430.06,1,No
CUST-10383,Male,0,Yes,No,21,Two year,Fiber optic,No internet service,Yes,No internet service,Yes,Electronic check,41.08,871.42,0,No
CUST-10384,Male,0,Yes,Yes,68,Two year,Fiber optic,No internet service,No,Yes,Yes,Bank transfer,45.71,3016.51,1,Yes
CUST-10385,Male,0,No,No,37,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,Mailed check,82.04,2997.59,0,Yes
CUST-10386,Male,0,No,Yes,46,Month-to-month,No,Yes,Yes,Yes,No,Electronic check,24.54,1065.58,5,Yes
CUST-10387,Female,0,No,Yes,18,Two year,No,Yes,No,No,No,Credit card,85.91,1546.97,0,No
CUST-10388,Female,1,Yes,No,51,Month-to-month,Fiber optic,No internet service,No,No,No,Mailed check,86.49,4465.42,0,No
CUST-10389,Male,0,Yes,Yes,35,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,Mailed check,58.37,2066.81,3,No
CUST-10390,Female,0,Yes,Yes,15,Month-to-month,No,No internet service,Yes,No,Yes,Bank transfer,36.91,528.08,4,No
CUST-10391,Male,0,No,No,10,Month-to-month,No,No,No,Yes,No,Bank transfer,76.12,725.87,1,Yes
CUST-10392,Male,0,Yes,No,28,Two year,No,No,Yes,No,Yes,Mailed check,55.27,1509.87,2,No
CUST-10393,Female,0,Yes,Yes,41,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,Credit card,34.7,1522.68,0,No
CUST-10394,Female,0,Yes,No,20,One year,DSL,No,No,No internet service,Yes,Mailed check,103.18,2067.0,2,Yes
CUST-10395,Female,0,Yes,No,17,Two year,Fiber optic,Yes,Yes,Yes,Yes,Credit card,47.31,814.26,0,Yes
CUST-10396,Male,0,Yes,No,19,Month-to-month,Fiber optic,No internet service,No internet service,No,Yes,Credit card,35.56,570.08,1,No
CUST-10397,Male,0,No,Yes,21,One year,DSL,No internet service,No internet service,Yes,Yes,Electronic check,70.7,1425.65,1,No
CUST-10398,Male,0,No,No,53,Month-to-month,Fiber optic,Yes,No internet service,No,No,Credit card,63.64,3370.71,2,No
CUST-10399,Male,0,No,No,36,Month-to-month,Fiber optic,No internet service,Yes,No,Yes,Electronic check,94.72,3385.01,2,No
CUST-10400,Female,0,Yes,Yes,34,Month-to-month,DSL,No internet service,No,No internet service,Yes,Mailed check,57.39,1957.91,2,No
